rna_cell	G1.S	G2.M	AC_PCA	AC_PCA_MICE	OC_PCA	OC_PCA_MICE	stemness	Type_max	Type_max2	Tirosh_Type_PCA	Tirosh_Type_PCA2	Tirosh_Type_PCA_MICE	Tirosh_Type_PCA_MICE2	Sample	meth_cell
MGH142_P1_H2_S94_ME_L001	-0.059990958	0.128990432	-0.339738511	-0.272406221	0.160843879	0.232205149	0.029408667	OC_PCA_MICE	OC	undifferentiated	undifferentiated	undifferentiated	undifferentiated	MGH142_P1	MGH142_P1-Pool4_S4_ME_L001.TATCTC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH142_P1_H3_S95_ME_L001	-0.142643598	-0.006149032	-0.183778669	-0.201759399	0.179554964	0.272678655	-0.040610754	OC_PCA_MICE	OC	undifferentiated	undifferentiated	undifferentiated	undifferentiated	MGH142_P1	MGH142_P1-Pool4_S4_ME_L001.TCTCTG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH142_P1_H5_S97_ME_L001	-0.008478277	0.077942932	0.083824151	0.105470696	0.040148553	0.112072049	0.022483861	OC_PCA_MICE	OC	undifferentiated	undifferentiated	undifferentiated	undifferentiated	MGH142_P1	MGH142_P1-Pool4_S4_ME_L001.TGCTGC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH142_P1_H6_S98_ME_L001	0.040687712	-0.16739042	-0.124605075	-0.120336955	0.167608233	0.332958218	0.012670518	OC_PCA_MICE	OC	undifferentiated	undifferentiated	undifferentiated	undifferentiated	MGH142_P1	MGH142_P1-Pool4_S4_ME_L001.ACAGAC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH142_P1_A1_S9_ME_L001	0.087342094	0.071238508	0.034654307	-0.005685319	-0.03410844	0.015954289	0.186007326	stemness	stemness	undifferentiated	undifferentiated	undifferentiated	undifferentiated	MGH142_P1	MGH142_P1-Pool1_S1_ME_L001.ACAACC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH142_P1_A5_S13_ME_L001	0.091857215	0.084691675	0.021832734	-0.167267305	-0.215582713	-0.110515594	0.181407625	stemness	stemness	undifferentiated	undifferentiated	undifferentiated	undifferentiated	MGH142_P1	MGH142_P1-Pool1_S1_ME_L001.CAAGAG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH142_P1_B10_S30_ME_L001	-0.133017596	-0.17218202	0.162846842	0.177472542	0.008223328	0.11177851	0.191279048	stemness	stemness	undifferentiated	undifferentiated	undifferentiated	undifferentiated	MGH142_P1	MGH142_P1-Pool1_S1_ME_L001.GAAGTC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH142_P1_B8_S28_ME_L001	-0.068603959	0.01037121	0.189875014	0.257325235	0.002000616	-0.032878376	0.346854525	stemness	stemness	undifferentiated	undifferentiated	undifferentiated	undifferentiated	MGH142_P1	MGH142_P1-Pool1_S1_ME_L001.ATCAAG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH142_P1_C6_S38_ME_L001	-0.057914985	-0.122833601	-0.049526398	-0.259954684	0.025047397	-0.197518158	0.141810662	stemness	stemness	undifferentiated	undifferentiated	undifferentiated	undifferentiated	MGH142_P1	MGH142_P1-Pool2_S2_ME_L001.CATGAC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH142_P1_F3_S71_ME_L001	-0.007205026	0.064711783	-0.137492466	-0.16114245	-0.058761205	-0.205327511	0.121865599	stemness	stemness	undifferentiated	undifferentiated	undifferentiated	undifferentiated	MGH142_P1	MGH142_P1-Pool3_S3_ME_L001.TCTCTG.R1.fastq_bismark_bt2_pe.bismark.cov
Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	MGH142_P1-Pool4_S4_ME_L001.CCTTCG.R1.fastq_bismark_bt2_pe.bismark.cov
Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	MGH142_P1-Pool3_S3_ME_L001.TATCTC.R1.fastq_bismark_bt2_pe.bismark.cov
